"playerID","salary_ratio","points_ratio","total_first_place_votes","total_awards","total_GP","perc_starting","TotalBatGames","total_bat_games_post","BattingAverage","AvgRunsPerGame","AvgHomeRunsPerGame","AvgRBIsPerGame","AvgNoStrikeoutsPerGame","TotalPitGames","total_pit_games_post","WinLossRatio","AvgERA","AvgSO","AvgCG","AvgSHO","TotalFieGames","total_fie_games_post","avg_PO","avg_A","avg_E","avg_DP","avg_ZR","class"
"espyce01","0.28","0.0071","0","0","0","0","546","6","0.2436","0.2930","0.0128","0.1978","0.4927","0","0","0","0","0","0","0","436","2","1.6468","0.0550","0.0413","0.0115","0.000000","N"
"fernasi01","2.12","0.0083","0","0","2","0.0000","308","5","0.1818","0.0909","0.0032","0.1104","0.3214","307","5","1.1875","0.196678","5.6775","0.0814","0.0293","307","5","0.0814","0.5212","0.0195","0.0163","0.000000","Y"
"fimplja01","0.17","0","0","0","0","0","92","3","0.2284","0.2283","0.0217","0.3043","0.4239","0","0","0","0","0","0","0","88","3","4.9773","0.4886","0.0795","0.0227","0.000000","N"
"hershor01","2.55","0.2303","27","10","2","0.0000","521","22","0.2012","0.1248","0.0000","0.0960","0.6507","510","22","1.3600","0.143196","3.9490","0.1333","0.0490","510","22","0.6510","1.1157","0.1000","0.0863","0.000000","Y"
"reyesgi01","0.20","0","0","0","0","0","122","0","0.2016","0.1066","0.0000","0.1148","0.4754","0","0","0","0","0","0","0","117","0","4.0427","0.6410","0.1282","0.0598","0.000000","N"
"reynorj01","0.68","0","0","0","0","0","786","6","0.2665","0.3664","0.0445","0.3740","0.4669","0","0","0","0","0","0","0","629","3","1.6789","0.0588","0.0477","0.0143","0.000000","N"
"gagnegr01","2.42","0.0077","0","0","0","0","1798","27","0.2538","0.3960","0.0617","0.3359","0.3765","0","0","0","0","0","0","0","1780","27","1.4399","2.7719","0.1202","0.5433","0.000000","N"
"oelkebr01","0.16","0","0","0","0","0","45","0","0","0.0000","0.0000","0.0000","1.0000","45","0","0.3750","0.296667","1.0222","0.0000","0.0000","45","0","0.1333","0.1111","0.0000","0.0000","0.000000","N"
"teufeti01","0.77","0.0357","0","0","0","0","1073","6","0.2535","0.3868","0.0801","0.3532","0.5051","0","0","0","0","0","0","0","989","6","1.9029","2.1820","0.0870","0.4055","0.000000","N"
"candito01","2.60","0","0","0","0","0","452","3","0.1171","0.0243","0.0000","0.0265","0.8429","451","3","0.9207","0.168936","3.8470","0.1508","0.0244","451","3","0.5100","0.9690","0.0399","0.0665","0.000000","Y"
"jamesdi01","0.46","0","0","0","0","0","917","4","0.2884","0.3948","0.0349","0.2901","0.6652","0","0","0","0","0","0","0","734","4","2.0817","0.0695","0.0272","0.0409","0.000000","N"
"readyra01","0.51","0","0","0","0","0","777","1","0.2592","0.4015","0.0515","0.3076","0.6448","0","0","0","0","0","0","0","628","0","1.4618","1.4920","0.1035","0.2436","0.000000","N"
"schrobi01","0.57","0","0","0","0","0","376","0","0.2401","0.4069","0.1622","0.4043","0.0878","0","0","0","0","0","0","0","355","0","5.1099","0.4704","0.0423","0.1239","0.000000","N"
"salazan01","0.21","0","0","0","0","0","383","0","0.2122","0.1802","0.0052","0.1540","0.6084","0","0","0","0","0","0","0","378","0","1.0820","2.2540","0.0873","0.4259","0.000000","N"
"dayetbr01","0.23","0","0","0","0","0","218","0","0.2582","0.2064","0.0642","0.3119","0.6743","0","0","0","0","0","0","0","183","0","1.1639","0.0383","0.0055","0.0000","0.000000","N"
"fontera01","0.49","0","0","0","0","0","145","0","0.0625","0.0207","0.0000","0.0000","0.8345","145","0","0.9615","0.172966","1.4897","0.0207","0.0069","145","0","0.1310","0.6552","0.0690","0.0345","0.000000","N"
"meachbo01","0.31","0","0","0","0","0","457","0","0.2363","0.4420","0.0175","0.2495","0.3961","0","0","0","0","0","0","0","462","0","1.3593","2.4762","0.1688","0.5411","0.000000","N"
"nixonot01","1.89","0","0","0","0","0","1709","24","0.2696","0.5138","0.0064","0.1861","0.5939","0","0","0","0","0","0","0","1528","21","2.1682","0.0373","0.0236","0.0059","0.000000","Y"
"darliro01","2.32","0.0208","0","1","0","0","402","8","0.1445","0.0970","0.0050","0.0522","0.5647","382","7","1.1724","0.164372","4.1623","0.0969","0.0340","382","7","0.4634","1.0236","0.0969","0.0969","0.000000","Y"
"fitzgmi02","0.61","0","0","0","0","0","848","0","0.2353","0.2594","0.0566","0.3455","0.4906","0","0","0","0","0","0","0","797","0","5.3087","0.3990","0.0678","0.0565","0.000000","N"
"oquenjo01","1.49","0","0","0","0","0","1190","12","0.2564","0.2849","0.0118","0.2134","0.6840","3","0","0","19.500000","0.6667","0.0000","0.0000","1161","13","1.6572","2.3540","0.0706","0.4720","0.000000","N"
"strawda01","2.69","0.4645","25","5","6","0.8333","1583","40","0.2586","0.5673","0.2116","0.6317","0.1459","0","0","0","0","0","0","0","1384","29","1.8172","0.0549","0.0448","0.0173","0.000000","Y"
"atherke01","0.53","0","0","0","0","0","342","3","0.0000","0.0000","0.0000","0.0000","0.9971","342","3","0.8049","0.096842","1.0205","0.0000","0.0000","342","3","0.0760","0.1491","0.0146","0.0029","0.000000","N"
"hilldo01","0.50","0","0","0","0","0","756","0","0.2575","0.3651","0.0344","0.3016","0.7024","1","0","0","0.000000","1.0000","0.0000","0.0000","740","0","1.5514","2.2919","0.1203","0.4554","0.000000","N"
"kruegbi01","0.85","0","0","0","0","0","301","0","0.4000","0.0033","0.0000","0.0000","0.9834","301","0","1.0303","0.309668","2.1229","0.0299","0.0066","301","0","0.1096","0.4784","0.0133","0.0266","0.000000","N"
"quinolu01","0.24","0","0","0","0","0","442","3","0.2263","0.2308","0.0430","0.2398","0.6516","0","0","0","0","0","0","0","352","0","0.9290","1.6790","0.1108","0.2699","0.000000","N"
"youngcu01","0.65","0","0","0","0","0","253","3","0.0000","0.0000","0.0000","0.0000","1.0000","251","3","1.3019","0.260359","2.1355","0.0598","0.0120","251","3","0.2430","0.6255","0.0279","0.0398","0.000000","N"
"carmado01","0.83","0","0","0","0","0","342","0","0.0574","0.0088","0.0000","0.0146","0.7807","342","0","0.9815","0.121520","1.7485","0.0205","0.0088","342","0","0.1053","0.3538","0.0117","0.0175","0.000000","N"
"daultda01","2.70","0.2459","0","2","3","0.3333","1161","22","0.2455","0.4401","0.1180","0.5065","0.3747","0","0","0","0","0","0","0","1087","19","5.3680","0.4315","0.0681","0.0874","0.000000","Y"
"grosske01","2.16","0","0","0","1","0.0000","478","0","0.1606","0.0858","0.0126","0.0753","0.4205","474","0","0.8987","0.135232","3.6435","0.0886","0.0295","474","0","0.3819","0.7236","0.0464","0.0401","0.000000","N"
"hudsoch02","0.76","0","0","0","0","0","213","3","0.0952","0.0516","0.0000","0.0469","0.5493","208","3","0.8333","0.146923","2.7885","0.0673","0.0144","208","3","0.3317","0.5096","0.0240","0.0481","0.000000","N"
"jeltzst01","0.48","0","0","0","0","0","727","0","0.2098","0.2517","0.0069","0.1788","0.5296","0","0","0","0","0","0","0","716","0","1.3017","2.3198","0.1047","0.4330","0.000000","N"
"samueju01","1.05","0.1098","1","2","2","0.0000","1720","4","0.2595","0.5076","0.0936","0.4087","0.1616","0","0","0","0","0","0","0","1544","0","2.3135","2.1295","0.1218","0.4359","0.000000","Y"
"stoneje01","0.31","0.0083","0","0","0","0","372","0","0.2774","0.3468","0.0296","0.1935","0.5000","0","0","0","0","0","0","0","234","0","1.3803","0.0812","0.0556","0.0128","0.000000","N"
"deleojo01","1.48","0.0250","0","0","0","0","416","2","0.0907","0.0288","0.0000","0.0216","0.5889","415","2","0.7227","0.166410","3.8410","0.0506","0.0169","416","2","0.1923","0.3870","0.0385","0.0096","0.000000","N"
"orsuljo01","0.77","0.0167","0","0","0","0","1494","0","0.2732","0.3742","0.0382","0.2711","0.7309","0","0","0","0","0","0","0","1281","0","1.9032","0.0921","0.0343","0.0180","0.000000","N"
"winnji01","0.29","0","0","0","0","0","161","0","0.0857","0.0186","0.0000","0.0000","0.9006","161","0","0.7059","0.191429","0.9876","0.0000","0.0000","161","0","0.1242","0.4534","0.0186","0.0497","0.000000","N"
"wynnema01","0.68","0","0","0","0","0","940","4","0.2466","0.3191","0.0426","0.2596","0.5766","0","0","0","0","0","0","0","839","2","1.9416","0.0453","0.0310","0.0143","0.000000","N"
"bookegr01","0.26","0","0","0","0","0","161","2","0.1739","0.0124","0.0000","0.0062","0.9441","161","2","0.7143","0.297888","0.7391","0.0000","0.0000","161","2","0.1739","0.2547","0.0248","0.0186","0.000000","N"
"mcreyke01","2.59","0.2500","4","1","0","0","1502","11","0.2654","0.4840","0.1405","0.5373","0.5293","0","0","0","0","0","0","0","1469","11","2.1239","0.0708","0.0300","0.0143","0.000000","N"
"rasmude01","0.71","0","0","0","0","0","258","0","0.1931","0.0775","0.0000","0.0543","0.6822","256","0","1.1818","0.283672","3.2617","0.0820","0.0195","256","0","0.1914","0.9453","0.0313","0.0391","0.000000","N"
"thurmma01","0.73","0.0083","0","1","0","0","315","4","0.1392","0.0127","0.0000","0.0413","0.8952","314","4","0.8696","0.108471","1.0191","0.0191","0.0096","314","4","0.1561","0.4586","0.0096","0.0223","0.000000","N"
"bestka01","0.19","0","0","0","0","0","61","0","0","0.0000","0.0000","0.0000","1.0000","61","0","0.8333","0.467049","1.1967","0.0000","0.0000","61","0","0.0164","0.1148","0.0164","0.0000","0.000000","N"
"bradlph01","1.24","0.0306","0","1","1","0.0000","1022","0","0.2863","0.5528","0.0763","0.3679","0.2975","0","0","0","0","0","0","0","996","0","1.9388","0.0602","0.0241","0.0070","0.000000","N"
"colesda01","0.52","0","0","0","0","0","957","0","0.2452","0.3480","0.0784","0.3845","0.5350","0","0","0","0","0","0","0","815","0","1.6442","0.8724","0.1215","0.1264","0.000000","N"
"owensp01","1.65","0","0","0","0","0","1544","15","0.2456","0.3802","0.0298","0.2843","0.6639","0","0","0","0","0","0","0","1493","14","1.4668","2.6805","0.1005","0.5023","0.000000","N"
"reynoha01","1.33","0","0","4","2","0.0000","1374","0","0.2578","0.4658","0.0153","0.2569","0.6965","0","0","0","0","0","0","0","1340","0","2.0515","2.9343","0.1052","0.7075","0.000000","N"
"youngma01","1.46","0","0","0","1","0.0000","333","1","0.0000","0.0000","0.0000","0.0000","0.9940","333","1","0.5789","0.142402","2.5736","0.0601","0.0150","333","1","0.1502","0.4775","0.0871","0.0180","0.000000","N"
"gladdda01","1.00","0.0750","0","0","0","0","1197","24","0.2699","0.5539","0.0618","0.3726","0.4779","2","0","0","4.500000","0.0000","0.0000","0.0000","1141","24","2.2086","0.0710","0.0377","0.0175","0.000000","N"
"adducji01","0.16","0","0","0","0","0","70","0","0.2361","0.1571","0.0143","0.2143","0.6143","0","0","0","0","0","0","0","42","0","3.2619","0.3095","0.0238","0.1429","0.000000","N"
"coxda01","0.76","0","0","0","0","0","281","15","0.1086","0.0605","0.0000","0.0427","0.4591","278","15","0.9867","0.166151","2.6007","0.0755","0.0180","278","15","0.4424","0.5432","0.0576","0.0432","0.000000","N"
"santara01","0.64","0","0","0","0","0","668","13","0.2459","0.2814","0.0195","0.2335","0.6497","0","0","0","0","0","0","0","653","13","1.5559","2.6080","0.1378","0.5605","0.000000","N"
"vanslan01","2.69","0.3036","0","10","2","0.5000","1658","31","0.2735","0.5036","0.0989","0.4777","0.3589","0","0","0","0","0","0","0","1643","31","2.3877","0.1595","0.0335","0.0676","0.000000","Y"
"vonohda01","0.16","0","0","0","0","0","127","0","0.2500","0.0000","0.0000","0.0000","0.9764","127","0","1.0000","0.160157","0.4646","0.0000","0.0000","127","0","0.0472","0.2756","0.0079","0.0315","0.000000","N"
"wilkecu01","0.53","0","0","0","0","0","972","7","0.2447","0.2798","0.0082","0.1842","0.5854","0","0","0","0","0","0","0","925","1","1.2108","2.0930","0.1297","0.4054","0.000000","N"
"ackerji01","0.78","0","0","0","0","0","467","8","0.1667","0.0043","0.0000","0.0021","0.9315","467","8","0.6735","0.101756","1.0321","0.0000","0.0000","467","8","0.1563","0.3448","0.0043","0.0236","0.000000","N"
"fernato01","1.42","0.0676","0","5","5","0.0000","2158","43","0.2877","0.4898","0.0436","0.3911","0.6367","0","0","0","0","0","0","0","2076","43","1.5482","2.6705","0.0944","0.5246","0.000000","Y"
"webstmi01","0.60","0","0","0","0","0","1265","5","0.2632","0.3984","0.0553","0.2704","0.5431","0","0","0","0","0","0","0","1009","2","1.9128","0.0347","0.0416","0.0069","0.000000","N"
"smithza01","1.80","0","0","1","0","0","386","5","0.1579","0.0699","0.0000","0.0829","0.7202","360","5","0.8696","0.149278","2.8083","0.0972","0.0444","360","5","0.2889","1.0556","0.0472","0.0944","0.000000","N"
"thompmi02","1.08","0.0104","0","0","0","0","1359","12","0.2736","0.3613","0.0346","0.2627","0.5327","0","0","0","0","0","0","0","1063","11","2.0395","0.0433","0.0348","0.0094","0.000000","N"
"dixonke01","0.35","0","0","0","0","0","108","0","0","0.0000","0.0000","0.0000","1.0000","105","0","0.9286","0.179333","3.5905","0.0476","0.0095","105","0","0.4190","0.4476","0.0667","0.0190","0.000000","N"
"sheetla01","0.78","0","0","0","0","0","748","0","0.2658","0.3650","0.1257","0.4532","0.5307","0","0","0","0","0","0","0","347","0","1.7723","0.1037","0.0490","0.0346","0.000000","N"
"trabeji01","0.17","0","0","0","0","0","264","0","0.2271","0.2652","0.1023","0.4432","0.5530","0","0","0","0","0","0","0","174","0","7.1149","0.7816","0.0690","0.7931","0.000000","N"
"clemero02","4.46","0.3338","203","22","10","0.3000","709","35","0.1732","0.0071","0.0000","0.0169","0.9140","709","35","1.9239","0.109027","6.5896","0.1664","0.0649","709","35","0.4513","0.8110","0.0353","0.0437","0.000000","Y"
"clibust02","0.13","0.1143","1","0","0","0","86","0","0","0.0000","0.0000","0.0000","1.0000","85","0","2.6000","0.231294","1.0706","0.0000","0.0000","85","0","0.1765","0.3529","0.0000","0.0588","0.000000","N"
"milleda01","0.21","0","0","0","0","0","224","0","0.2411","0.2411","0.0357","0.1563","0.6920","0","0","0","0","0","0","0","210","0","2.4810","0.2190","0.0429","0.0667","0.000000","N"
"romanro01","0.64","0.0071","0","0","0","0","82","0","0","0.0000","0.0000","0.0000","1.0000","82","0","1.0690","0.163049","2.3049","0.1829","0.0488","82","0","0.5000","0.6098","0.0854","0.0488","0.000000","N"
"bostoda01","0.54","0","0","0","0","0","1058","0","0.2491","0.3573","0.0784","0.2628","0.5567","0","0","0","0","0","0","0","847","0","1.8323","0.0437","0.0449","0.0142","0.000000","N"
"cottohe01","0.72","0","0","0","0","0","884","3","0.2612","0.3348","0.0498","0.2376","0.6018","0","0","0","0","0","0","0","760","3","1.7421","0.0421","0.0197","0.0079","0.000000","N"
"hatchbi01","1.04","0","0","1","0","0","1233","14","0.2641","0.4753","0.0438","0.3236","0.6139","0","0","0","0","0","0","0","1145","14","1.9991","0.0585","0.0288","0.0122","0.000000","N"
"brownto05","2.16","0.3125","0","0","0","0","324","3","0.1530","0.1296","0.0062","0.0988","0.3827","302","3","1.3667","0.168245","3.3113","0.1026","0.0397","302","3","0.2583","0.8113","0.0662","0.0695","0.000000","Y"
"daviser01","2.05","0.0801","0","9","2","1.0000","1626","25","0.2687","0.5769","0.1734","0.5744","0.1402","0","0","0","0","0","0","0","1432","19","2.1676","0.0419","0.0349","0.0091","0.000000","Y"
"francjo01","1.75","0.0323","0","6","2","0.0000","1119","15","0.0882","0.0018","0.0000","0.0009","0.9875","1119","15","1.0345","0.058811","0.8713","0.0000","0.0000","1119","15","0.0563","0.2091","0.0098","0.0116","0.000000","Y"
"robinro01","0.78","0","0","0","0","0","232","0","0.1528","0.0388","0.0000","0.0259","0.7500","232","0","1.2308","0.176638","2.0388","0.0345","0.0086","232","0","0.2629","0.4784","0.0517","0.0302","0.000000","N"
"rowdowa01","0.16","0","0","0","0","0","78","0","0.2166","0.1795","0.0128","0.2051","0.5513","0","0","0","0","0","0","0","49","0","0.7347","1.4490","0.2653","0.1837","0.000000","N"
"tibbsja01","0.36","0","0","0","0","0","160","0","0.1167","0.0625","0.0000","0.0250","0.4563","158","0","0.7222","0.203797","2.8354","0.0823","0.0316","158","0","0.4494","0.7215","0.0253","0.0506","0.000000","N"
"tolivfr01","0.21","0","0","0","0","0","79","0","0.1111","0.0127","0.0000","0.0000","0.9367","78","0","0.6250","0.481282","2.3077","0.0000","0.0000","78","0","0.1026","0.6026","0.0385","0.0385","0.000000","N"
"willica01","0.40","0","0","0","0","0","267","7","0.2500","0.0000","0.0000","0.0000","1.0000","267","7","1.3750","0.531236","0.8315","0.0000","0.0000","267","7","0.0824","0.1536","0.0112","0.0187","0.000000","N"
"farrst01","1.52","0","0","0","0","0","509","2","0","0.0000","0.0000","0.0000","1.0000","509","2","1.0667","0.084558","1.3124","0.0020","0.0020","509","2","0.1081","0.2004","0.0177","0.0079","0.000000","N"
"noboaju01","0.18","0","0","0","0","0","317","0","0.2394","0.1483","0.0032","0.1041","0.8517","1","0","0","0.000000","0.0000","0.0000","0.0000","196","0","0.8418","1.4388","0.0663","0.2704","0.000000","N"
"romanjo02","0.14","0","0","0","0","0","14","0","0","0.0000","0.0000","0.0000","1.0000","14","0","0.1250","2.225714","1.7143","0.0000","0.0000","14","0","0.3571","0.0714","0.1429","0.0714","0.000000","N"
"smithro01","0.45","0","0","0","0","0","136","0","0","0.0000","0.0000","0.0000","1.0000","136","0","0.9677","0.285809","2.3529","0.0294","0.0074","136","0","0.3015","0.3235","0.0294","0.0074","0.000000","N"
"waddeto01","0.44","0","0","0","0","0","113","0","0","0.0000","0.0000","0.0000","1.0000","113","0","1.3636","0.196637","1.0442","0.0088","0.0000","113","0","0.1593","0.2124","0.0000","0.0088","0.000000","N"
"willaje01","0.19","0","0","0","0","0","346","3","0.2490","0.2370","0.0723","0.3295","0.5347","0","0","0","0","0","0","0","254","0","4.2717","0.4016","0.0591","0.0748","0.000000","N"
"bakerdo01","0.22","0","0","0","0","0","136","1","0.2073","0.2794","0.0000","0.1618","0.5441","0","0","0","0","0","0","0","135","1","1.0000","1.4741","0.0667","0.2963","0.000000","N"
"lowrydw01","0.15","0","0","0","0","0","108","0","0.2731","0.2685","0.0463","0.2407","0.6481","0","0","0","0","0","0","0","106","0","3.6698","0.2642","0.0189","0.0377","0.000000","N"
"masonro01","0.30","0","0","0","0","0","232","11","0.0714","0.0086","0.0000","0.0000","0.8793","232","11","0.6286","0.259138","1.2328","0.0086","0.0043","232","11","0.1336","0.1422","0.0086","0.0129","0.000000","N"
"onealra01","0.22","0","0","0","0","0","143","0","0.0800","0.0350","0.0000","0.0070","0.9231","142","0","0.8947","0.232394","1.7465","0.0141","0.0000","142","0","0.2535","0.5986","0.0423","0.0282","0.000000","N"
"bailema01","0.22","0","0","0","0","0","340","0","0.2202","0.2971","0.0706","0.2971","0.3471","0","0","0","0","0","0","0","317","0","5.4479","0.4826","0.1009","0.0410","0.000000","N"
"calhoje01","0.23","0","0","0","0","0","118","1","0.0000","0.0000","0.0000","0.0085","0.9746","118","1","0.8571","0.206186","0.8814","0.0000","0.0000","118","1","0.1017","0.1695","0.0169","0.0169","0.000000","N"
"davisgl01","2.50","0.3280","6","2","2","0.0000","1015","6","0.2595","0.5025","0.1872","0.5941","0.3961","0","0","0","0","0","0","0","879","6","8.4733","0.7019","0.0785","0.6644","0.000000","N"
"pankoji01","0.26","0","0","0","0","0","318","2","0.2504","0.1950","0.0283","0.1730","0.6384","0","0","0","0","0","0","0","175","0","1.2114","1.2171","0.1143","0.2743","0.000000","N"
"gubicma01","1.58","0.0964","0","0","2","0.0000","384","2","0","0.0000","0.0000","0.0000","1.0000","384","2","0.9706","0.204375","3.5703","0.1094","0.0417","384","2","0.6172","0.9167","0.0495","0.0833","0.000000","N"
"saberbr01","2.80","0.2726","50","9","2","0.5000","403","10","0.1211","0.0323","0.0000","0.0025","0.8784","399","10","1.4274","0.162431","4.2982","0.1905","0.0401","399","10","0.5088","1.0401","0.0602","0.0652","0.000000","Y"
"howelke01","1.33","0","0","0","0","0","245","1","0.0789","0.0122","0.0000","0.0122","0.8000","245","1","0.7917","0.123878","2.2408","0.0122","0.0041","245","1","0.1714","0.2449","0.0163","0.0082","0.000000","N"
"stubbfr01","1.07","0","0","0","0","0","945","9","0.2323","0.3418","0.1101","0.3683","0.3376","0","0","0","0","0","0","0","821","8","5.1389","0.4689","0.0731","0.3934","0.000000","N"
"comstke01","0.18","0","0","0","0","0","144","0","0.0000","0.0000","0.0000","0.0000","0.9931","144","0","1.4286","0.580069","0.9861","0.0000","0.0000","145","0","0.0414","0.1517","0.0138","0.0069","0.000000","N"
"espinal01","0.52","0","0","0","0","0","942","7","0.2542","0.2675","0.0234","0.2134","0.6561","1","0","0","0.000000","0.0000","0.0000","0.0000","954","6","1.2400","2.2348","0.1153","0.5105","0.000000","N"
"hartmi02","0.14","0","0","0","0","0","47","0","0.1619","0.1489","0.0851","0.3617","0.5532","0","0","0","0","0","0","0","43","0","2.2791","0.0233","0.0000","0.0000","0.000000","N"
"puckeki01","4.33","0.2792","3","22","10","0.6000","1783","24","0.3181","0.6007","0.1161","0.6085","0.4588","0","0","0","0","0","0","0","1707","24","2.5729","0.0838","0.0299","0.0217","0.000000","Y"
"reedje02","0.63","0","0","0","0","0","1234","4","0.2496","0.2520","0.0494","0.2618","0.5413","0","0","0","0","0","0","0","1072","4","5.0886","0.3871","0.0681","0.0550","0.000000","N"
"lazorja01","0.21","0","0","0","0","0","69","0","0","0.0000","0.0000","0.0000","1.0000","69","0","0.6250","0.287536","1.5652","0.0290","0.0000","69","0","0.2609","0.6087","0.0000","0.0290","0.000000","N"
"gonzare01","0.37","0","0","0","0","0","705","3","0.2391","0.2624","0.0270","0.1929","0.6738","1","0","0","0.000000","0.0000","0.0000","0.0000","726","3","1.2410","1.5785","0.0716","0.3209","0.000000","N"
"heskejo01","1.19","0.0083","0","0","0","0","340","0","0.0698","0.0059","0.0000","0.0059","0.8294","339","0","1.2766","0.139676","2.1416","0.0118","0.0059","339","0","0.1386","0.3658","0.0472","0.0265","0.000000","N"
"stclara01","0.22","0","0","0","0","0","162","1","0.2667","0.0062","0.0000","0.0000","0.9630","162","1","2.0000","0.295000","0.9877","0.0000","0.0000","162","1","0.0802","0.2716","0.0062","0.0309","0.000000","N"
"bradlsc01","0.59","0","0","0","0","0","604","0","0.2573","0.2467","0.0298","0.3046","0.8179","0","0","0","0","0","0","0","472","0","4.9343","0.3771","0.0593","0.0636","0.000000","N"
"deshaji01","1.01","0.0083","0","0","0","0","258","0","0.0885","0.0504","0.0000","0.0465","0.2791","257","0","0.8842","0.286693","3.7004","0.0584","0.0233","257","0","0.1751","0.7977","0.0545","0.0272","0.000000","Y"
"hudlere01","0.52","0","0","0","0","0","774","0","0.2609","0.3372","0.0724","0.2183","0.5801","0","0","0","0","0","0","0","624","0","1.6170","1.0881","0.0769","0.2756","0.000000","N"
"javiest01","0.80","0","0","0","0","0","1763","30","0.2691","0.4430","0.0323","0.2853","0.5241","0","0","0","0","0","0","0","1556","30","2.1009","0.0418","0.0276","0.0219","0.000000","N"
"paglimi01","0.75","0","0","0","0","0","1246","11","0.2415","0.3708","0.1075","0.4053","0.3700","0","0","0","0","0","0","0","1198","11","0.6594","1.7771","0.1119","0.1686","0.000000","N"
"rijojo01","2.95","0.0294","1","2","0","0","377","4","0.1910","0.0663","0.0053","0.0769","0.7321","376","4","1.2747","0.129867","4.2713","0.0585","0.0106","376","4","0.3830","0.6596","0.0372","0.0319","0.000000","Y"
"beanebi01","0.15","0","0","0","0","0","148","0","0.2193","0.2027","0.0203","0.1959","0.4595","0","0","0","0","0","0","0","118","0","1.6271","0.0254","0.0085","0.0085","0.000000","N"
"gardnwe01","0.51","0","0","0","0","0","189","1","0.0000","0.0053","0.0000","0.0000","0.9894","189","1","0.6000","0.259735","1.8942","0.0053","0.0000","189","1","0.1587","0.2540","0.0106","0.0106","0.000000","N"
"gibbojo02","0.16","0","0","0","0","0","18","0","0.2200","0.2778","0.0556","0.1111","0.1111","0","0","0","0","0","0","0","17","0","5.1176","0.5882","0.0588","0.0588","0.000000","N"
"goodedw01","2.61","0.2917","49","6","3","0.6667","434","12","0.1957","0.1382","0.0184","0.1544","0.6889","430","12","1.7321","0.176860","5.3326","0.1581","0.0558","430","12","0.5209","0.9837","0.0791","0.0814","0.000000","Y"
"jonesro01","0.15","0","0","0","0","0","67","0","0.2207","0.1791","0.0000","0.1642","0.6567","0","0","0","0","0","0","0","56","0","0.9821","2.3036","0.0893","0.3393","0.000000","N"
"mitchke01","2.03","0.3733","21","5","2","1.0000","1223","23","0.2837","0.5151","0.1913","0.6214","0.4121","0","0","0","0","0","0","0","1076","20","1.5576","0.5260","0.0799","0.0576","0.000000","Y"
"schirca01","0.68","0","0","0","0","0","235","7","0.1111","0.0298","0.0085","0.0426","0.8085","235","7","0.8205","0.200383","2.0043","0.0085","0.0043","235","7","0.1489","0.2043","0.0340","0.0128","0.000000","N"
"winnihe01","0.43","0","0","0","0","0","868","5","0.2394","0.2442","0.0219","0.1694","0.5196","0","0","0","0","0","0","0","678","3","1.6696","0.0428","0.0354","0.0074","0.000000","N"
"kiefest01","0.19","0","0","0","0","0","105","0","0.1921","0.3238","0.0667","0.2857","0.3524","0","0","0","0","0","0","0","98","0","0.5918","1.4184","0.1531","0.1837","0.000000","N"
"leipeda01","0.18","0","0","0","0","0","264","0","0.2500","0.0000","0.0000","0.0038","0.9924","264","0","1.5000","0.209621","0.5682","0.0000","0.0000","264","0","0.0530","0.2008","0.0152","0.0114","0.000000","N"
"tettlmi01","1.73","0","0","6","2","0.0000","1485","4","0.2410","0.4788","0.1650","0.4929","0.1199","0","0","0","0","0","0","0","1139","0","4.3468","0.3582","0.0483","0.0957","0.000000","Y"
"lavalmi01","1.33","0","0","2","0","0","879","11","0.2681","0.2105","0.0205","0.3345","0.7224","0","0","0","0","0","0","0","851","11","4.8625","0.4900","0.0411","0.0623","0.000000","N"
"melenfr01","0.19","0","0","0","0","0","74","0","0.2143","0.0541","0.0135","0.1216","0.8108","0","0","0","0","0","0","0","29","0","3.7586","0.2069","0.0000","0.2414","0.000000","N"
"russejo02","0.24","0","0","0","0","0","448","0","0.2254","0.2522","0.0759","0.2879","0.2076","1","0","0","0.000000","0.0000","0.0000","0.0000","357","0","3.5182","0.2801","0.0868","0.0588","0.000000","N"
"schuri01","0.33","0","0","0","0","0","580","0","0.2462","0.3259","0.0707","0.2310","0.5138","0","0","0","0","0","0","0","491","0","1.2220","1.4033","0.1629","0.1568","0.000000","N"
"bielemi01","0.47","0.0083","0","0","0","0","348","8","0.0780","0.0316","0.0000","0.0374","0.5862","347","8","0.9589","0.158473","2.2565","0.0202","0.0115","347","8","0.3314","0.5014","0.0259","0.0259","0.000000","N"
"distebe01","0.16","0","0","0","0","0","240","0","0.2278","0.1458","0.0292","0.1750","0.7250","0","0","0","0","0","0","0","124","0","3.9194","0.2500","0.0726","0.2581","0.000000","N"
"krawcra01","0.16","0","0","0","0","0","39","0","0","0.0000","0.0000","0.0000","1.0000","39","0","0","1.103333","1.0769","0.0000","0.0000","39","0","0.1026","0.2051","0.0513","0.0256","0.000000","N"
"caldeiv01","1.96","0","0","0","1","1.0000","924","0","0.2720","0.5087","0.1126","0.4805","0.3983","0","0","0","0","0","0","0","789","0","2.2053","0.0697","0.0545","0.0482","0.000000","N"
"davisal01","1.60","0.1753","25","1","1","0.0000","1206","0","0.2804","0.4710","0.1327","0.5663","0.5373","0","0","0","0","0","0","0","887","0","8.7971","0.6449","0.0755","0.8895","0.000000","N"
